anchorUserID,username,type,orderTime,content,anchor,,,,,,,,,
23,谦寻***构2,直播,2019.12.06,美美的主播，效果非常好下次还要合作！很是给力！,安安anan,,,,,,,,,
24,谦寻***构2,直播,2019.12.06,感谢安安的讲解，期待下次合作哦~,安安anan,,,,,,,,,
25,谦寻***构2,直播,2019.12.06,安安主播非常卖力，效果确实好,安安anan,,,,,,,,,
26,谦寻***构2,直播,2019.12.06,主播团队真的非常给力，效果非常好~，期待后续合作哦,安安anan,,,,,,,,,
27,庄*万,直播,2019.11.28,效果很好哦,安安anan,,,,,,,,,
28,15***jy,直播,2019.11.14,极其不负责，直播之后想要一下成交的数据，一直不回复，也没看到直播的效果如果效果跟服务的态度都不能保证的话，我觉得这种主播慎用,安安anan,,,,,,,,,
29,va***14,直播,2019.10.21,团队非常给力，带货效果很不错！期待下次合作~,安安anan,,,,,,,,,
30,红得***深刻,直播,2019.10.17,辛苦主播！卖得很好,安安anan,,,,,,,,,
31,不会***的妞,直播,2019.10.12,安安好厉害的，那时候的服务费还只是500，没有现在那么贵，但是那时候的带货能力超出这个钱，厉害的不行！现在想报名安安都报不上了哭死,安安anan,,,,,,,,,
32,以*茶,直播,2019.09.16,好厉害的主播，带货能力是真的强！谢谢安安及团队的所有付出及努力，翘首以盼下一次合作的机会！！！,安安anan,,,,,,,,,
33,fu***22,直播,2019.05.29,第一、不负责！！！！第二、不负责！！！！第三、瞎搞！！！完全看他们几个心情！！！同款产品，同样价格，我找那种不要钱的纯佣主播一下可以给我出200多单，给这位所谓粉丝百万的给我出100单！！！流量是有，但是不该为了赚钱这样搞花1500块，我随便花几百块给老顾客发个短信都不至于卖你这点，就这样也好意思失望之极！！！！！！！！,安安anan,,,,,,,,,
34,we***09,直播,2019.05.17,不愿意接单可以拒绝，发一个跟我们没关系的直播提交任务交付给我，这样骗钱有意思吗、全程没有一个人来交流，就知道瞎操作达人回复：没有沟通过就不要下V哦,安安anan,,,,,,,,,
35,扬落***ng,直播,2019.05.10,挺好！,安安anan,,,,,,,,,
36,a1***59,直播,2019.03.29,挺好的，跟机构合作愉快,安安anan,,,,,,,,,
37,不会***的妞,直播,2019.10.12,安安好厉害的，那时候的服务费还只是500，没有现在那么贵，但是那时候的带货能力超出这个钱，厉害的不行！现在想报名安安都报不上了哭死,安安anan,,,,,,,,,
38,以*茶,直播,2019.09.16,好厉害的主播，带货能力是真的强！谢谢安安及团队的所有付出及努力，翘首以盼下一次合作的机会！！！,安安anan,,,,,,,,,
39,fu***22,直播,2019.05.29,第一、不负责！！！！第二、不负责！！！！第三、瞎搞！！！完全看他们几个心情！！！同款产品，同样价格，我找那种不要钱的纯佣主播一下可以给我出200多单，给这位所谓粉丝百万的给我出100单！！！流量是有，但是不该为了赚钱这样搞花1500块，我随便花几百块给老顾客发个短信都不至于卖你这点，就这样也好意思失望之极！！！！！！！！,安安anan,,,,,,,,,
40,we***09,直播,2019.05.17,不愿意接单可以拒绝，发一个跟我们没关系的直播提交任务交付给我，这样骗钱有意思吗、全程没有一个人来交流，就知道瞎操作达人回复：没有沟通过就不要下V哦,安安anan,,,,,,,,,
41,扬落***ng,直播,2019.05.10,挺好！,安安anan,,,,,,,,,
42,a1***59,直播,2019.03.29,挺好的，跟机构合作愉快,安安anan,,,,,,,,,
43,不会***的妞,直播,2019.10.12,安安好厉害的，那时候的服务费还只是500，没有现在那么贵，但是那时候的带货能力超出这个钱，厉害的不行！现在想报名安安都报不上了哭死,安安anan,,,,,,,,,
44,以*茶,直播,2019.09.16,好厉害的主播，带货能力是真的强！谢谢安安及团队的所有付出及努力，翘首以盼下一次合作的机会！！！,安安anan,,,,,,,,,
45,fu***22,直播,2019.05.29,第一、不负责！！！！第二、不负责！！！！第三、瞎搞！！！完全看他们几个心情！！！同款产品，同样价格，我找那种不要钱的纯佣主播一下可以给我出200多单，给这位所谓粉丝百万的给我出100单！！！流量是有，但是不该为了赚钱这样搞花1500块，我随便花几百块给老顾客发个短信都不至于卖你这点，就这样也好意思失望之极！！！！！！！！,安安anan,,,,,,,,,
46,we***09,直播,2019.05.17,不愿意接单可以拒绝，发一个跟我们没关系的直播提交任务交付给我，这样骗钱有意思吗、全程没有一个人来交流，就知道瞎操作达人回复：没有沟通过就不要下V哦,安安anan,,,,,,,,,
47,扬落***ng,直播,2019.05.10,挺好！,安安anan,,,,,,,,,
48,a1***59,直播,2019.03.29,挺好的，跟机构合作愉快,安安anan,,,,,,,,,
49,不会***的妞,直播,2019.10.12,安安好厉害的，那时候的服务费还只是500，没有现在那么贵，但是那时候的带货能力超出这个钱，厉害的不行！现在想报名安安都报不上了哭死,安安anan,,,,,,,,,
50,以*茶,直播,2019.09.16,好厉害的主播，带货能力是真的强！谢谢安安及团队的所有付出及努力，翘首以盼下一次合作的机会！！！,安安anan,,,,,,,,,
51,fu***22,直播,2019.05.29,第一、不负责！！！！第二、不负责！！！！第三、瞎搞！！！完全看他们几个心情！！！同款产品，同样价格，我找那种不要钱的纯佣主播一下可以给我出200多单，给这位所谓粉丝百万的给我出100单！！！流量是有，但是不该为了赚钱这样搞花1500块，我随便花几百块给老顾客发个短信都不至于卖你这点，就这样也好意思失望之极！！！！！！！！,安安anan,,,,,,,,,
52,we***09,直播,2019.05.17,不愿意接单可以拒绝，发一个跟我们没关系的直播提交任务交付给我，这样骗钱有意思吗、全程没有一个人来交流，就知道瞎操作达人回复：没有沟通过就不要下V哦,安安anan,,,,,,,,,
53,扬落***ng,直播,2019.05.10,挺好！,安安anan,,,,,,,,,
54,a1***59,直播,2019.03.29,挺好的，跟机构合作愉快,安安anan,,,,,,,,,
55,不会***的妞,直播,2019.10.12,安安好厉害的，那时候的服务费还只是500，没有现在那么贵，但是那时候的带货能力超出这个钱，厉害的不行！现在想报名安安都报不上了哭死,安安anan,,,,,,,,,
56,以*茶,直播,2019.09.16,好厉害的主播，带货能力是真的强！谢谢安安及团队的所有付出及努力，翘首以盼下一次合作的机会！！！,安安anan,,,,,,,,,
57,fu***22,直播,2019.05.29,第一、不负责！！！！第二、不负责！！！！第三、瞎搞！！！完全看他们几个心情！！！同款产品，同样价格，我找那种不要钱的纯佣主播一下可以给我出200多单，给这位所谓粉丝百万的给我出100单！！！流量是有，但是不该为了赚钱这样搞花1500块，我随便花几百块给老顾客发个短信都不至于卖你这点，就这样也好意思失望之极！！！！！！！！,安安anan,,,,,,,,,
58,we***09,直播,2019.05.17,不愿意接单可以拒绝，发一个跟我们没关系的直播提交任务交付给我，这样骗钱有意思吗、全程没有一个人来交流，就知道瞎操作达人回复：没有沟通过就不要下V哦,安安anan,,,,,,,,,
59,扬落***ng,直播,2019.05.10,挺好！,安安anan,,,,,,,,,
60,a1***59,直播,2019.03.29,挺好的，跟机构合作愉快,安安anan,,,,,,,,,
61,不会***的妞,直播,2019.10.12,安安好厉害的，那时候的服务费还只是500，没有现在那么贵，但是那时候的带货能力超出这个钱，厉害的不行！现在想报名安安都报不上了哭死,安安anan,,,,,,,,,
62,以*茶,直播,2019.09.16,好厉害的主播，带货能力是真的强！谢谢安安及团队的所有付出及努力，翘首以盼下一次合作的机会！！！,安安anan,,,,,,,,,
63,fu***22,直播,2019.05.29,第一、不负责！！！！第二、不负责！！！！第三、瞎搞！！！完全看他们几个心情！！！同款产品，同样价格，我找那种不要钱的纯佣主播一下可以给我出200多单，给这位所谓粉丝百万的给我出100单！！！流量是有，但是不该为了赚钱这样搞花1500块，我随便花几百块给老顾客发个短信都不至于卖你这点，就这样也好意思失望之极！！！！！！！！,安安anan,,,,,,,,,
64,we***09,直播,2019.05.17,不愿意接单可以拒绝，发一个跟我们没关系的直播提交任务交付给我，这样骗钱有意思吗、全程没有一个人来交流，就知道瞎操作达人回复：没有沟通过就不要下V哦,安安anan,,,,,,,,,
65,扬落***ng,直播,2019.05.10,挺好！,安安anan,,,,,,,,,
66,a1***59,直播,2019.03.29,挺好的，跟机构合作愉快,安安anan,,,,,,,,,
67,不会***的妞,直播,2019.10.12,安安好厉害的，那时候的服务费还只是500，没有现在那么贵，但是那时候的带货能力超出这个钱，厉害的不行！现在想报名安安都报不上了哭死,安安anan,,,,,,,,,
68,以*茶,直播,2019.09.16,好厉害的主播，带货能力是真的强！谢谢安安及团队的所有付出及努力，翘首以盼下一次合作的机会！！！,安安anan,,,,,,,,,
69,fu***22,直播,2019.05.29,第一、不负责！！！！第二、不负责！！！！第三、瞎搞！！！完全看他们几个心情！！！同款产品，同样价格，我找那种不要钱的纯佣主播一下可以给我出200多单，给这位所谓粉丝百万的给我出100单！！！流量是有，但是不该为了赚钱这样搞花1500块，我随便花几百块给老顾客发个短信都不至于卖你这点，就这样也好意思失望之极！！！！！！！！,安安anan,,,,,,,,,
70,we***09,直播,2019.05.17,不愿意接单可以拒绝，发一个跟我们没关系的直播提交任务交付给我，这样骗钱有意思吗、全程没有一个人来交流，就知道瞎操作达人回复：没有沟通过就不要下V哦,安安anan,,,,,,,,,
71,扬落***ng,直播,2019.05.10,挺好！,安安anan,,,,,,,,,
72,a1***59,直播,2019.03.29,挺好的，跟机构合作愉快,安安anan,,,,,,,,,
73,不会***的妞,直播,2019.10.12,安安好厉害的，那时候的服务费还只是500，没有现在那么贵，但是那时候的带货能力超出这个钱，厉害的不行！现在想报名安安都报不上了哭死,安安anan,,,,,,,,,
74,以*茶,直播,2019.09.16,好厉害的主播，带货能力是真的强！谢谢安安及团队的所有付出及努力，翘首以盼下一次合作的机会！！！,安安anan,,,,,,,,,
75,fu***22,直播,2019.05.29,第一、不负责！！！！第二、不负责！！！！第三、瞎搞！！！完全看他们几个心情！！！同款产品，同样价格，我找那种不要钱的纯佣主播一下可以给我出200多单，给这位所谓粉丝百万的给我出100单！！！流量是有，但是不该为了赚钱这样搞花1500块，我随便花几百块给老顾客发个短信都不至于卖你这点，就这样也好意思失望之极！！！！！！！！,安安anan,,,,,,,,,
76,we***09,直播,2019.05.17,不愿意接单可以拒绝，发一个跟我们没关系的直播提交任务交付给我，这样骗钱有意思吗、全程没有一个人来交流，就知道瞎操作达人回复：没有沟通过就不要下V哦,安安anan,,,,,,,,,
77,扬落***ng,直播,2019.05.10,挺好！,安安anan,,,,,,,,,
78,a1***59,直播,2019.03.29,挺好的，跟机构合作愉快,安安anan,,,,,,,,,
79,不会***的妞,直播,2019.10.12,安安好厉害的，那时候的服务费还只是500，没有现在那么贵，但是那时候的带货能力超出这个钱，厉害的不行！现在想报名安安都报不上了哭死,安安anan,,,,,,,,,
80,以*茶,直播,2019.09.16,好厉害的主播，带货能力是真的强！谢谢安安及团队的所有付出及努力，翘首以盼下一次合作的机会！！！,安安anan,,,,,,,,,
81,fu***22,直播,2019.05.29,第一、不负责！！！！第二、不负责！！！！第三、瞎搞！！！完全看他们几个心情！！！同款产品，同样价格，我找那种不要钱的纯佣主播一下可以给我出200多单，给这位所谓粉丝百万的给我出100单！！！流量是有，但是不该为了赚钱这样搞花1500块，我随便花几百块给老顾客发个短信都不至于卖你这点，就这样也好意思失望之极！！！！！！！！,安安anan,,,,,,,,,
82,we***09,直播,2019.05.17,不愿意接单可以拒绝，发一个跟我们没关系的直播提交任务交付给我，这样骗钱有意思吗、全程没有一个人来交流，就知道瞎操作达人回复：没有沟通过就不要下V哦,安安anan,,,,,,,,,
83,扬落***ng,直播,2019.05.10,挺好！,安安anan,,,,,,,,,
84,a1***59,直播,2019.03.29,挺好的，跟机构合作愉快,安安anan,,,,,,,,,
85,不会***的妞,直播,2019.10.12,安安好厉害的，那时候的服务费还只是500，没有现在那么贵，但是那时候的带货能力超出这个钱，厉害的不行！现在想报名安安都报不上了哭死,安安anan,,,,,,,,,
86,以*茶,直播,2019.09.16,好厉害的主播，带货能力是真的强！谢谢安安及团队的所有付出及努力，翘首以盼下一次合作的机会！！！,安安anan,,,,,,,,,
87,fu***22,直播,2019.05.29,第一、不负责！！！！第二、不负责！！！！第三、瞎搞！！！完全看他们几个心情！！！同款产品，同样价格，我找那种不要钱的纯佣主播一下可以给我出200多单，给这位所谓粉丝百万的给我出100单！！！流量是有，但是不该为了赚钱这样搞花1500块，我随便花几百块给老顾客发个短信都不至于卖你这点，就这样也好意思失望之极！！！！！！！！,安安anan,,,,,,,,,
88,we***09,直播,2019.05.17,不愿意接单可以拒绝，发一个跟我们没关系的直播提交任务交付给我，这样骗钱有意思吗、全程没有一个人来交流，就知道瞎操作达人回复：没有沟通过就不要下V哦,安安anan,,,,,,,,,
89,扬落***ng,直播,2019.05.10,挺好！,安安anan,,,,,,,,,
90,a1***59,直播,2019.03.29,挺好的，跟机构合作愉快,安安anan,,,,,,,,,
91,不会***的妞,直播,2019.10.12,安安好厉害的，那时候的服务费还只是500，没有现在那么贵，但是那时候的带货能力超出这个钱，厉害的不行！现在想报名安安都报不上了哭死,安安anan,,,,,,,,,
92,以*茶,直播,2019.09.16,好厉害的主播，带货能力是真的强！谢谢安安及团队的所有付出及努力，翘首以盼下一次合作的机会！！！,安安anan,,,,,,,,,
93,fu***22,直播,2019.05.29,第一、不负责！！！！第二、不负责！！！！第三、瞎搞！！！完全看他们几个心情！！！同款产品，同样价格，我找那种不要钱的纯佣主播一下可以给我出200多单，给这位所谓粉丝百万的给我出100单！！！流量是有，但是不该为了赚钱这样搞花1500块，我随便花几百块给老顾客发个短信都不至于卖你这点，就这样也好意思失望之极！！！！！！！！,安安anan,,,,,,,,,
94,we***09,直播,2019.05.17,不愿意接单可以拒绝，发一个跟我们没关系的直播提交任务交付给我，这样骗钱有意思吗、全程没有一个人来交流，就知道瞎操作达人回复：没有沟通过就不要下V哦,安安anan,,,,,,,,,
95,扬落***ng,直播,2019.05.10,挺好！,安安anan,,,,,,,,,
96,a1***59,直播,2019.03.29,挺好的，跟机构合作愉快,安安anan,,,,,,,,,
97,不会***的妞,直播,2019.10.12,安安好厉害的，那时候的服务费还只是500，没有现在那么贵，但是那时候的带货能力超出这个钱，厉害的不行！现在想报名安安都报不上了哭死,安安anan,,,,,,,,,
98,以*茶,直播,2019.09.16,好厉害的主播，带货能力是真的强！谢谢安安及团队的所有付出及努力，翘首以盼下一次合作的机会！！！,安安anan,,,,,,,,,
99,fu***22,直播,2019.05.29,第一、不负责！！！！第二、不负责！！！！第三、瞎搞！！！完全看他们几个心情！！！同款产品，同样价格，我找那种不要钱的纯佣主播一下可以给我出200多单，给这位所谓粉丝百万的给我出100单！！！流量是有，但是不该为了赚钱这样搞花1500块，我随便花几百块给老顾客发个短信都不至于卖你这点，就这样也好意思失望之极！！！！！！！！,安安anan,,,,,,,,,
100,we***09,直播,2019.05.17,不愿意接单可以拒绝，发一个跟我们没关系的直播提交任务交付给我，这样骗钱有意思吗、全程没有一个人来交流，就知道瞎操作达人回复：没有沟通过就不要下V哦,安安anan,,,,,,,,,
101,扬落***ng,直播,2019.05.10,挺好！,安安anan,,,,,,,,,
102,a1***59,直播,2019.03.29,挺好的，跟机构合作愉快,安安anan,,,,,,,,,
103,不会***的妞,直播,2019.10.12,安安好厉害的，那时候的服务费还只是500，没有现在那么贵，但是那时候的带货能力超出这个钱，厉害的不行！现在想报名安安都报不上了哭死,安安anan,,,,,,,,,
104,以*茶,直播,2019.09.16,好厉害的主播，带货能力是真的强！谢谢安安及团队的所有付出及努力，翘首以盼下一次合作的机会！！！,安安anan,,,,,,,,,
105,fu***22,直播,2019.05.29,第一、不负责！！！！第二、不负责！！！！第三、瞎搞！！！完全看他们几个心情！！！同款产品，同样价格，我找那种不要钱的纯佣主播一下可以给我出200多单，给这位所谓粉丝百万的给我出100单！！！流量是有，但是不该为了赚钱这样搞花1500块，我随便花几百块给老顾客发个短信都不至于卖你这点，就这样也好意思失望之极！！！！！！！！,安安anan,,,,,,,,,
106,we***09,直播,2019.05.17,不愿意接单可以拒绝，发一个跟我们没关系的直播提交任务交付给我，这样骗钱有意思吗、全程没有一个人来交流，就知道瞎操作达人回复：没有沟通过就不要下V哦,安安anan,,,,,,,,,
107,扬落***ng,直播,2019.05.10,挺好！,安安anan,,,,,,,,,
108,a1***59,直播,2019.03.29,挺好的，跟机构合作愉快,安安anan,,,,,,,,,
109,不会***的妞,直播,2019.10.12,安安好厉害的，那时候的服务费还只是500，没有现在那么贵，但是那时候的带货能力超出这个钱，厉害的不行！现在想报名安安都报不上了哭死,安安anan,,,,,,,,,
110,以*茶,直播,2019.09.16,好厉害的主播，带货能力是真的强！谢谢安安及团队的所有付出及努力，翘首以盼下一次合作的机会！！！,安安anan,,,,,,,,,
111,fu***22,直播,2019.05.29,第一、不负责！！！！第二、不负责！！！！第三、瞎搞！！！完全看他们几个心情！！！同款产品，同样价格，我找那种不要钱的纯佣主播一下可以给我出200多单，给这位所谓粉丝百万的给我出100单！！！流量是有，但是不该为了赚钱这样搞花1500块，我随便花几百块给老顾客发个短信都不至于卖你这点，就这样也好意思失望之极！！！！！！！！,安安anan,,,,,,,,,
112,we***09,直播,2019.05.17,不愿意接单可以拒绝，发一个跟我们没关系的直播提交任务交付给我，这样骗钱有意思吗、全程没有一个人来交流，就知道瞎操作达人回复：没有沟通过就不要下V哦,安安anan,,,,,,,,,
113,扬落***ng,直播,2019.05.10,挺好！,安安anan,,,,,,,,,
114,a1***59,直播,2019.03.29,挺好的，跟机构合作愉快,安安anan,,,,,,,,,
1,si***79,直播,2020.06.19,,陈洁kiki,,,,,,,,,
2,yj***jh,直播,2020.06.19,完美，招商妹妹也很棒！,陈洁kiki,,,,,,,,,
3,辰平***20,直播,2020.06.08,,陈洁kiki,,,,,,,,,
4,新思***68,直播,2020.05.21,非常好,陈洁kiki,,,,,,,,,
5,le***ll,直播,2020.05.21,,陈洁kiki,,,,,,,,,
6,xx***04,直播,2020.04.17,一直跟K姐有深度合作，长期合作，很好的带货力,陈洁kiki,,,,,,,,,
7,yj***jh,直播,2020.04.10,主播很专业！希望以后能多多合作！,陈洁kiki,,,,,,,,,
8,贝*网,直播,2020.03.25,主播讲解很好,陈洁kiki,,,,,,,,,
9,pl***姜山,直播,2019.12.18,K姐推荐的特别好,陈洁kiki,,,,,,,,,
10,统一***营号,直播,2019.12.06,好评,陈洁kiki,,,,,,,,,
11,统一***营号,直播,2019.12.06,好评,陈洁kiki,,,,,,,,,
12,品牌***特惠,直播,2019.12.03,K姐棒棒棒！！！,陈洁kiki,,,,,,,,,
13,扭*的,直播,2019.11.28,效果真心好，头号主播里面出的成果算最好了的。,陈洁kiki,,,,,,,,,
14,浩浩***12,直播,2019.11.08,K姐超级棒,陈洁kiki,,,,,,,,,
15,mi***业店,直播,2019.10.31,66666.带货飞起来,陈洁kiki,,,,,,,,,
16,诗*电,直播,2019.09.29,非常棒，断货了都，不然可以冲到销量过万。下次有机会合作哈,陈洁kiki,,,,,,,,,
17,mi***业店,直播,2019.09.12,带货666.每次都是2-3万件的销量起步.给力ING,陈洁kiki,,,,,,,,,
18,百瑞***费用,直播,2019.09.02,K.姐最棒啦~,陈洁kiki,,,,,,,,,
19,he***lu,直播,2019.09.02,K姐很棒！,陈洁kiki,,,,,,,,,
20,妙食***01,直播,2019.08.18,棒棒的,陈洁kiki,,,,,,,,,
21,一鸽***总店,直播,2019.08.18,好评,陈洁kiki,,,,,,,,,
22,mi***业店,直播,2019.08.16,带货666666666666666666666666666,陈洁kiki,,,,,,,,,
23,mi***业店,直播,2019.07.25,带货666.一直超级给力.喜欢K姐,陈洁kiki,,,,,,,,,
24,jd****mr,图文市场,2019.07.20,很好,陈洁kiki,,,,,,,,,
25,cc***17,直播,2019.06.14,什么也不说了，爱梦婷、爱妹妹、爱kiki,陈洁kiki,,,,,,,,,
26,cc***17,直播,2019.06.14,什么也不说了，反正我爱梦婷，我爱妹妹，我爱kiki,陈洁kiki,,,,,,,,,
27,hi***必优,直播,2019.05.21,K姐一直很牛~销售很好~~~~棒棒哒,陈洁kiki,,,,,,,,,
28,jd****mr,图文市场,2019.04.17,很好,陈洁kiki,,,,,,,,,
29,你居***不卖,直播,2019.04.16,K姐的带货能力还是值得认可，直播效果很好，期待与K姐的下次合作,陈洁kiki,,,,,,,,,
30,i*琥,直播,2019.04.04,K姐的带货能力超强,陈洁kiki,,,,,,,,,
31,t_***42,直播,2019.03.31,主播很用心.效果很不错,陈洁kiki,,,,,,,,,
32,jd****mr,直播,2019.03.18,非常满意,陈洁kiki,,,,,,,,,
33,jd****mr,直播,2019.03.12,直播效果很好，退款率非常低，值得信赖的主播,陈洁kiki,,,,,,,,,
34,半*灰,图文市场,2019.03.07,大卖,陈洁kiki,,,,,,,,,
35,jd****mr,直播,2019.02.28,非常好,陈洁kiki,,,,,,,,,
36,mi***业店,直播,2019.02.27,超强带货能力，粉丝转化率高,陈洁kiki,,,,,,,,,
37,t_***42,直播,2019.03.31,主播很用心.效果很不错,陈洁kiki,,,,,,,,,
38,jd****mr,直播,2019.03.18,非常满意,陈洁kiki,,,,,,,,,
39,jd****mr,直播,2019.03.12,直播效果很好，退款率非常低，值得信赖的主播,陈洁kiki,,,,,,,,,
40,半*灰,图文市场,2019.03.07,大卖,陈洁kiki,,,,,,,,,
41,jd****mr,直播,2019.02.28,非常好,陈洁kiki,,,,,,,,,
42,mi***业店,直播,2019.02.27,超强带货能力，粉丝转化率高,陈洁kiki,,,,,,,,,
43,t_***42,直播,2019.03.31,主播很用心.效果很不错,陈洁kiki,,,,,,,,,
44,jd****mr,直播,2019.03.18,非常满意,陈洁kiki,,,,,,,,,
45,jd****mr,直播,2019.03.12,直播效果很好，退款率非常低，值得信赖的主播,陈洁kiki,,,,,,,,,
46,半*灰,图文市场,2019.03.07,大卖,陈洁kiki,,,,,,,,,
47,jd****mr,直播,2019.02.28,非常好,陈洁kiki,,,,,,,,,
48,mi***业店,直播,2019.02.27,超强带货能力，粉丝转化率高,陈洁kiki,,,,,,,,,
49,t_***42,直播,2019.03.31,主播很用心.效果很不错,陈洁kiki,,,,,,,,,
50,jd****mr,直播,2019.03.18,非常满意,陈洁kiki,,,,,,,,,
51,jd****mr,直播,2019.03.12,直播效果很好，退款率非常低，值得信赖的主播,陈洁kiki,,,,,,,,,
52,半*灰,图文市场,2019.03.07,大卖,陈洁kiki,,,,,,,,,
53,jd****mr,直播,2019.02.28,非常好,陈洁kiki,,,,,,,,,
54,mi***业店,直播,2019.02.27,超强带货能力，粉丝转化率高,陈洁kiki,,,,,,,,,
55,t_***42,直播,2019.03.31,主播很用心.效果很不错,陈洁kiki,,,,,,,,,
56,jd****mr,直播,2019.03.18,非常满意,陈洁kiki,,,,,,,,,
57,jd****mr,直播,2019.03.12,直播效果很好，退款率非常低，值得信赖的主播,陈洁kiki,,,,,,,,,
58,半*灰,图文市场,2019.03.07,大卖,陈洁kiki,,,,,,,,,
59,jd****mr,直播,2019.02.28,非常好,陈洁kiki,,,,,,,,,
60,mi***业店,直播,2019.02.27,超强带货能力，粉丝转化率高,陈洁kiki,,,,,,,,,
61,t_***42,直播,2019.03.31,主播很用心.效果很不错,陈洁kiki,,,,,,,,,
62,jd****mr,直播,2019.03.18,非常满意,陈洁kiki,,,,,,,,,
63,jd****mr,直播,2019.03.12,直播效果很好，退款率非常低，值得信赖的主播,陈洁kiki,,,,,,,,,
64,半*灰,图文市场,2019.03.07,大卖,陈洁kiki,,,,,,,,,
65,jd****mr,直播,2019.02.28,非常好,陈洁kiki,,,,,,,,,
66,mi***业店,直播,2019.02.27,超强带货能力，粉丝转化率高,陈洁kiki,,,,,,,,,
67,t_***42,直播,2019.03.31,主播很用心.效果很不错,陈洁kiki,,,,,,,,,
68,jd****mr,直播,2019.03.18,非常满意,陈洁kiki,,,,,,,,,
69,jd****mr,直播,2019.03.12,直播效果很好，退款率非常低，值得信赖的主播,陈洁kiki,,,,,,,,,
70,半*灰,图文市场,2019.03.07,大卖,陈洁kiki,,,,,,,,,
71,jd****mr,直播,2019.02.28,非常好,陈洁kiki,,,,,,,,,
72,mi***业店,直播,2019.02.27,超强带货能力，粉丝转化率高,陈洁kiki,,,,,,,,,
73,t_***42,直播,2019.03.31,主播很用心.效果很不错,陈洁kiki,,,,,,,,,
74,jd****mr,直播,2019.03.18,非常满意,陈洁kiki,,,,,,,,,
75,jd****mr,直播,2019.03.12,直播效果很好，退款率非常低，值得信赖的主播,陈洁kiki,,,,,,,,,
76,半*灰,图文市场,2019.03.07,大卖,陈洁kiki,,,,,,,,,
77,jd****mr,直播,2019.02.28,非常好,陈洁kiki,,,,,,,,,
78,mi***业店,直播,2019.02.27,超强带货能力，粉丝转化率高,陈洁kiki,,,,,,,,,
79,t_***42,直播,2019.03.31,主播很用心.效果很不错,陈洁kiki,,,,,,,,,
80,jd****mr,直播,2019.03.18,非常满意,陈洁kiki,,,,,,,,,
81,jd****mr,直播,2019.03.12,直播效果很好，退款率非常低，值得信赖的主播,陈洁kiki,,,,,,,,,
82,半*灰,图文市场,2019.03.07,大卖,陈洁kiki,,,,,,,,,
83,jd****mr,直播,2019.02.28,非常好,陈洁kiki,,,,,,,,,
84,mi***业店,直播,2019.02.27,超强带货能力，粉丝转化率高,陈洁kiki,,,,,,,,,
85,t_***42,直播,2019.03.31,主播很用心.效果很不错,陈洁kiki,,,,,,,,,
86,jd****mr,直播,2019.03.18,非常满意,陈洁kiki,,,,,,,,,
87,jd****mr,直播,2019.03.12,直播效果很好，退款率非常低，值得信赖的主播,陈洁kiki,,,,,,,,,
88,半*灰,图文市场,2019.03.07,大卖,陈洁kiki,,,,,,,,,
89,jd****mr,直播,2019.02.28,非常好,陈洁kiki,,,,,,,,,
90,mi***业店,直播,2019.02.27,超强带货能力，粉丝转化率高,陈洁kiki,,,,,,,,,
91,t_***42,直播,2019.03.31,主播很用心.效果很不错,陈洁kiki,,,,,,,,,
92,jd****mr,直播,2019.03.18,非常满意,陈洁kiki,,,,,,,,,
93,jd****mr,直播,2019.03.12,直播效果很好，退款率非常低，值得信赖的主播,陈洁kiki,,,,,,,,,
94,半*灰,图文市场,2019.03.07,大卖,陈洁kiki,,,,,,,,,
95,jd****mr,直播,2019.02.28,非常好,陈洁kiki,,,,,,,,,
96,mi***业店,直播,2019.02.27,超强带货能力，粉丝转化率高,陈洁kiki,,,,,,,,,
97,t_***42,直播,2019.03.31,主播很用心.效果很不错,陈洁kiki,,,,,,,,,
98,jd****mr,直播,2019.03.18,非常满意,陈洁kiki,,,,,,,,,
99,jd****mr,直播,2019.03.12,直播效果很好，退款率非常低，值得信赖的主播,陈洁kiki,,,,,,,,,
100,半*灰,图文市场,2019.03.07,大卖,陈洁kiki,,,,,,,,,
101,jd****mr,直播,2019.02.28,非常好,陈洁kiki,,,,,,,,,
102,mi***业店,直播,2019.02.27,超强带货能力，粉丝转化率高,陈洁kiki,,,,,,,,,
103,t_***42,直播,2019.03.31,主播很用心.效果很不错,陈洁kiki,,,,,,,,,
104,jd****mr,直播,2019.03.18,非常满意,陈洁kiki,,,,,,,,,
105,jd****mr,直播,2019.03.12,直播效果很好，退款率非常低，值得信赖的主播,陈洁kiki,,,,,,,,,
106,半*灰,图文市场,2019.03.07,大卖,陈洁kiki,,,,,,,,,
107,jd****mr,直播,2019.02.28,非常好,陈洁kiki,,,,,,,,,
108,mi***业店,直播,2019.02.27,超强带货能力，粉丝转化率高,陈洁kiki,,,,,,,,,
109,t_***42,直播,2019.03.31,主播很用心.效果很不错,陈洁kiki,,,,,,,,,
110,jd****mr,直播,2019.03.18,非常满意,陈洁kiki,,,,,,,,,
111,jd****mr,直播,2019.03.12,直播效果很好，退款率非常低，值得信赖的主播,陈洁kiki,,,,,,,,,
112,半*灰,图文市场,2019.03.07,大卖,陈洁kiki,,,,,,,,,
113,jd****mr,直播,2019.02.28,非常好,陈洁kiki,,,,,,,,,
114,mi***业店,直播,2019.02.27,超强带货能力，粉丝转化率高,陈洁kiki,,,,,,,,,
